Id,SalePrice
1761,141711.40731805543
1762,180311.64155708053
1763,180222.55046584865
1764,116471.09016529653
1765,156704.22350363334
1766,193022.47968596313
1767,220835.88923602735
1768,142259.35752816172
1769,176373.90723235472
1770,156857.22346615564
1771,122063.25595146176
1772,129759.71298517539
1773,127183.93773239337
1774,140640.6118272522
1775,145654.807591965
1776,129503.89266770318
1777,112599.77525625727
1778,138693.13914822348
1779,122699.15617145425
1780,178888.00651462408
1781,126087.32904187193
1782,90454.15769833532
1783,142095.96618418663
1784,105734.51555864941
1785,120106.2381009123
1786,147023.60191645243
1787,164305.4791533627
1788,61106.594455500664
1789,102215.79766627037
1790,84813.58551005872
1791,191372.27107802787
1792,154680.9024846143
1793,132277.4664430823
1794,157102.54262306046
1795,132040.5134016062
1796,130083.01007586403
1797,115360.2867718027
1798,122290.10464504188
1799,111757.84022518649
1800,126480.53441664735
1801,123502.18583394615
1802,139284.44380874923
1803,149990.98188293228
1804,138479.48500736235
1805,139860.69430591367
1806,125520.14833261735
1807,133980.75710481487
1808,124100.87015404367
1809,119252.51721272343
1810,137783.09141468164
1811,83475.4224182473
1812,94636.42081125565
1813,121314.56144629979
1814,99675.73222103559
1815,59161.825969503065
1816,99824.82429864576
1817,103063.05795165992
1818,135009.16650271806
1819,128442.6772105736
1820,66280.24629956782
1821,117204.13894401456
1822,156062.50572745063
1823,51659.75449685614
1824,128320.23824153806
1825,135669.3402212564
1826,101756.60577686717
1827,101065.18622837304
1828,130896.92197986598
1829,123763.63681599291
1830,140092.1923960804
1831,146946.85390948804
1832,79003.33880990472
1833,141638.20736916238
1834,118871.92646284128
1835,117003.74282856469
1836,123385.2413073649
1837,84646.95138416733
1838,119137.72088917647
1839,104467.33245356985
1840,143014.924970049
1841,132699.94761373824
1842,92549.46121204892
1843,125784.00281733279
1844,144337.98741519378
1845,139501.95090607673
1846,153037.47213752248
1847,162920.589301803
1848,58717.27537380024
1849,112031.65739941785
1850,118479.15436509417
1851,146012.04984422008
1852,129146.16607471833
1853,122233.04208307015
1854,163657.42128803494
1855,143337.44368406496
1856,228367.6674641
1857,142922.20471271296
1858,137120.87218484585
1859,122895.87037104774
1860,143057.36549441985
1861,121489.94798768384
1862,347884.86779449834
1863,328482.61502922274
1864,328495.87724363717
1865,331637.7634490698
1866,334668.32433468907
1867,232565.7282063027
1868,283884.42722449574
1869,206057.1006417364
1870,229862.95408596098
1871,260699.68718189513
1872,174047.11153437075
1873,234178.7111489647
1874,150079.71454542462
1875,194897.38139816624
1876,197597.35662851212
1877,206700.4995675927
1878,206808.4242994026
1879,126028.15274653173
1880,134333.9208126766
1881,238377.52652853215
1882,244127.07396996155
1883,185635.49640979286
1884,200823.78437743013
1885,235021.96012473758
1886,284788.4062375668
1887,211163.50638903023
1888,273648.8874855866
1889,165057.5572449202
1890,115796.88777073086
1891,132160.01356418058
1892,99511.23961359568
1893,125459.27057049995
1894,122238.69595198904
1895,131921.59421479254
1896,125547.19839611495
1897,114105.68828162734
1898,113405.23752132196
1899,162930.38979115812
1900,157034.43504597695
1901,171422.0522773291
1902,145859.10259671064
1903,233107.77694341633
1904,142859.38064757394
1905,198103.92621910997
1906,145385.0279281264
1907,195328.5359491259
1908,115596.34319296526
1909,141183.66867468428
1910,123619.3363012367
1911,215365.704186316
1912,309183.3280746889
1913,145482.29857847473
1914,68027.9531690441
1915,290388.47607883107
1916,64298.88745974526
1917,247303.9450245148
1918,143434.86843607668
1919,170587.3006940267
1920,150917.07060389064
1921,378250.6678096922
1922,312122.1291052226
1923,226641.81090777132
1924,227961.07912971094
1925,196057.91651954286
1926,363087.2831908766
1927,130644.36640909112
1928,154810.90714643634
1929,121305.13058720429
1930,131151.5541143449
1931,140350.74296581166
1932,137012.1422373384
1933,182637.74510769712
1934,180603.00737631135
1935,168539.29833342135
1936,188316.09453439957
1937,183126.45750851653
1938,165887.2122910171
1939,236933.8385214006
1940,190984.7503245681
1941,170750.5729711905
1942,178935.7247421588
1943,219419.35579172263
1944,370101.6606929467
1945,384049.4055938099
1946,131902.4986563132
1947,280830.6095187269
1948,164642.27503949098
1949,239448.11397589714
1950,189145.1399477615
1951,245251.87885993187
1952,206498.1302055737
1953,165611.98044664453
1954,188064.25992431762
1955,134538.72150627832
1956,311623.71850940265
1957,150018.35685760438
1958,309122.92980325065
1959,143344.79842603416
1960,113264.8207794479
1961,126377.90293177657
1962,98102.55744128692
1963,105480.81741910422
1964,106368.4480555319
1965,146170.2281932806
1966,143389.44513010178
1967,284396.4024048505
1968,423311.40566106094
1969,380189.48012889916
1970,425798.7726235514
1971,458707.77774723904
1972,371938.52790693374
1973,274991.45363606216
1974,339763.5237376439
1975,414493.01729325944
1976,278201.3772085988
1977,352286.8140095211
1978,357543.712548437
1979,324285.28975016996
1980,194068.0277604296
1981,326930.0998019494
1982,222916.24040424998
1983,209650.6162353539
1984,171659.64254241638
1985,229750.06268199882
1986,211934.70045198587
1987,188641.04862006236
1988,175831.6620690334
1989,190992.87658503198
1990,211345.629372227
1991,225072.1511246749
1992,212608.76880771675
1993,172469.00255120758
1994,227858.519443109
1995,184663.26352810592
1996,248787.56031656932
1997,308261.9441549195
1998,297791.2134240324
1999,279551.2901647355
2000,319200.0156586286
2001,275656.67446481204
2002,242984.8539741782
2003,256500.06665661643
2004,283323.2166079996
2005,223607.31796954584
2006,223020.93720399053
2007,249546.19684015177
2008,210030.5919666514
2009,195282.7681829065
2010,194485.64957437039
2011,141314.90784150703
2012,176983.94159893296
2013,177951.45885629836
2014,181412.9166969126
2015,202972.01793072623
2016,190886.76669566272
2017,193592.00710863958
2018,121733.68135912821
2019,133567.4947162856
2020,99887.62551178993
2021,107215.1000019683
2022,178674.6162637503
2023,137422.9545831293
2024,269889.75637064985
2025,367791.1548850375
2026,179182.80089660725
2027,161681.47393996973
2028,153197.5581246586
2029,167475.79577855096
2030,265662.978526816
2031,236612.57701555555
2032,255609.61794160792
2033,259484.25203330241
2034,174827.00559190684
2035,219689.51851021225
2036,205001.43446956764
2037,212428.67011794663
2038,308765.7704562716
2039,221881.92745785238
2040,294644.33517269517
2041,285232.18988181
2042,204771.5342737675
2043,176044.75436615266
2044,172298.8892002627
2045,215599.24437444823
2046,146473.31235620382
2047,141506.32546704
2048,144923.710641891
2049,142465.89230364058
2050,174608.72190940345
2051,108739.65631662868
2052,128879.31233130181
2053,150258.49737231614
2054,91014.03979772364
2055,151230.3938614235
2056,146768.9397262415
2057,114061.47153716157
2058,213055.79097711775
2059,131218.51140506173
2060,171003.35435549534
2061,174837.8421254236
2062,127665.37732176285
2063,119163.29239648898
2064,136418.56910512
2065,115661.49014645531
2066,162982.99234660275
2067,121970.02992291289
2068,145671.84091878607
2069,86679.30361546553
2070,117137.661015224
2071,99729.85070361303
2072,138479.68550017968
2073,133168.40613150495
2074,186845.8579737985
2075,147263.8960876432
2076,122328.57872202063
2077,150325.86961958357
2078,124362.31517923184
2079,133618.9855039078
2080,120379.19707320916
2081,128364.8763370282
2082,114907.02584007385
2083,146917.07770408236
2084,114615.4598918385
2085,115948.66663793942
2086,112896.3124955064
2087,120568.5826622494
2088,94311.53134833426
2089,85295.05108017428
2090,127420.42271875095
2091,105584.63063158854
2092,122941.0501860357
2093,108142.42722408075
2094,113292.99881928586
2095,145644.91835683864
2096,86902.54828681197
2097,99928.10744477049
2098,144156.68770433526
2099,59407.56482452795
2100,76065.63998145873
2101,111608.07886852541
2102,123718.63228099448
2103,107250.02682252249
2104,138261.24758285627
2105,123901.61996371
2106,62208.024197686456
2107,196663.5198271749
2108,113738.6857506918
2109,107691.09536585849
2110,121462.11391108151
2111,136423.77171518412
2112,136025.5338469793
2113,114938.7715545049
2114,115746.72187112579
2115,155103.3417088018
2116,117345.99922408874
2117,143587.6022810245
2118,122698.30022743712
2119,110812.02950061772
2120,115406.78992139168
2121,97645.87266861467
2122,109564.47032919366
2123,90494.51097015
2124,160987.27413532007
2125,122419.0336069475
2126,145263.41787261135
2127,162430.15979655154
2128,123326.3790527347
2129,96414.37509869938
2130,129266.03340760537
2131,145331.6756225186
2132,111220.39608314712
2133,124000.91200630399
2134,122614.57380346808
2135,102129.14112696306
2136,71216.79121651535
2137,104279.33045996565
2138,125830.7565306017
2139,151330.77543464903
2140,140998.84776674918
2141,162529.60674851475
2142,124631.8253776853
2143,146612.5213225413
2144,115949.36614316216
2145,140119.39379449125
2146,166589.06777958473
2147,135202.00552246478
2148,137247.77174747098
2149,145294.2625285334
2150,234253.63721573408
2151,124103.1130437026
2152,160602.31375427806
2153,168500.56798623828
2154,99231.78089929423
2155,139814.55264107112
2156,255481.6548347497
2157,231684.19510055313
2158,242697.57154405484
2159,214656.86448075878
2160,180370.30088104625
2161,242055.6743135453
2162,379035.8976612152
2163,335675.4637248853
2164,257137.62967117754
2165,200107.09068329536
2166,158289.737193598
2167,221602.5853400359
2168,186682.84220287114
2169,194115.27116417213
2170,213587.43898592357
2171,155079.27918260882
2172,132202.30867662627
2173,179774.81564343715
2174,222526.17573062622
2175,299905.10407599364
2176,312957.8071630093
2177,243636.165381768
2178,212063.18847518504
2179,139057.45432025162
2180,206594.2132729043
2181,192762.8519726264
2182,221542.6572101734
2183,189745.44949689304
2184,119764.87134709078
2185,124519.26081917429
2186,145706.29874527195
2187,157125.9168907709
2188,156603.21144521583
2189,270836.36611275235
2190,81443.34343665637
2191,79692.67966668263
2192,85554.273982143
2193,108918.76686388381
2194,107105.54987090384
2195,103513.48127338213
2196,99884.06976041879
2197,118738.61430362327
2198,165617.48196247037
2199,187829.96395902004
2200,145184.80300853617
2201,146033.4578250549
2202,212948.00994168516
2203,139703.81111581853
2204,173237.2512540366
2205,115052.71299160959
2206,139637.3892306307
2207,222938.54811134294
2208,264348.5204454074
2209,225904.97856372807
2210,123982.16434057042
2211,120312.09195786213
2212,120563.72897110476
2213,103225.68878943317
2214,128981.93214911435
2215,102832.58850721791
2216,140443.5212664531
2217,66940.77415510363
2218,74802.96425294841
2219,73206.92834286964
2220,71182.84921959371
2221,292130.03542806575
2222,266952.0738866901
2223,280538.1291330255
2224,214757.84710293077
2225,127594.10892397078
2226,178331.46627422684
2227,201585.31441896217
2228,267844.5019931145
2229,243869.1213506138
2230,149283.5586270815
2231,211038.2602102849
2232,179751.62444936726
2233,172691.61788313062
2234,243700.1638841791
2235,211707.5815775877
2236,253886.8493716017
2237,311421.89196451526
2238,204737.71009122743
2239,108243.42934722867
2240,156975.0608581376
2241,145821.5144284513
2242,123351.83455891383
2243,129191.39194205974
2244,103843.34755789065
2245,100268.38619170451
2246,138621.68658747428
2247,118897.02475919183
2248,126642.17683514483
2249,122730.05314235901
2250,132794.7427440579
2251,104816.97174927937
2252,176704.33264826238
2253,155353.07448661275
2254,178906.42110060144
2255,184210.03463580023
2256,178028.01299379033
2257,213668.04854754414
2258,163944.0801391279
2259,178092.27713682887
2260,155182.4771149468
2261,201648.9334595435
2262,212179.4221376965
2263,373370.7906089239
2264,462176.6160774611
2265,161456.90121893858
2266,293229.49283940817
2267,342537.083966381
2268,405837.86737438844
2269,153273.26948584183
2270,199499.93570990316
2271,214056.20856495918
2272,195723.93520017192
2273,161873.64730683967
2274,178658.9138258622
2275,151626.63011620473
2276,190735.68205363036
2277,178911.78746729429
2278,151056.57686358853
2279,127027.93453112795
2280,113366.48378354424
2281,164701.91742310795
2282,180085.8813317636
2283,107401.34894358987
2284,112094.46721170856
2285,142744.90778727896
2286,123922.45229120557
2287,361364.9351844669
2288,269722.129247825
2289,359063.8956151476
2290,445379.6218631568
2291,335704.61329309567
2292,437831.21637708414
2293,452960.2967333554
2294,414598.67565142096
2295,456496.64878729405
2296,264635.2525348715
2297,333464.4396814503
2298,335534.4829998309
2299,362718.6786816461
2300,330368.8147557056
2301,309023.66708451614
2302,247743.96484816298
2303,251148.11616233946
2304,245063.56332192814
2305,187915.62344466915
2306,182680.0034565782
2307,195491.69544100206
2308,228957.2968676302
2309,280603.86756335397
2310,216841.38697754146
2311,203873.05744674808
2312,171574.2743236889
2313,172503.07800188757
2314,169702.397090747
2315,181643.8576586206
2316,198742.20663780824
2317,183536.95064958977
2318,175971.8217473392
2319,183671.69182936175
2320,187126.6138130809
2321,249661.95475128305
2322,185677.23436316615
2323,192598.10660917277
2324,185705.84468291255
2325,211821.83882392914
2326,175703.62610165763
2327,206452.78442920037
2328,223222.36048086314
2329,193835.93837828256
2330,184860.11170240393
2331,333994.98320465855
2332,401652.78933121474
2333,324014.10460526776
2334,252977.78096144937
2335,286471.8147858637
2336,303525.53223815927
2337,191225.75267237617
2338,264332.66679038486
2339,227505.83816955696
2340,370846.5074323655
2341,213700.0312518498
2342,238700.4583320534
2343,229958.3877827968
2344,221608.28729563445
2345,233929.07249337484
2346,215565.27982820402
2347,193928.22912943392
2348,239545.04389472294
2349,176248.87736661965
2350,301499.0572253856
2351,243177.3730906857
2352,247761.09841101113
2353,241847.4060840009
2354,139134.44746389257
2355,144763.93777951517
2356,148923.59639854525
2357,191507.16912644674
2358,190577.1434456595
2359,132403.4218532972
2360,119140.01844044907
2361,145781.66441489596
2362,256652.53935264517
2363,140170.38228742214
2364,160467.85785749587
2365,222224.37519980548
2366,202046.39297536333
2367,225832.70409930794
2368,214278.9780259996
2369,215474.6388742546
2370,170755.35249727248
2371,164144.55484838548
2372,184863.8161082699
2373,283580.07334906486
2374,313733.78954543127
2375,246508.9453200032
2376,275894.2085962077
2377,324978.61075602414
2378,151512.40545856915
2379,200258.11443395243
2380,146082.0050604952
2381,166331.59544657904
2382,217505.12761696626
2383,203968.21979026066
2384,248879.69862012673
2385,167498.57313443712
2386,133645.41594609962
2387,134156.52127999472
2388,103461.95833663901
2389,121476.95607422983
2390,150027.96672637435
2391,145853.98098474558
2392,116526.29485783479
2393,175556.9106633218
2394,146666.78312678853
2395,212612.55420229788
2396,142974.68742460484
2397,217298.68991609177
2398,135502.9847469529
2399,65196.05755885142
2400,69940.92558853028
2401,121906.81754166566
2402,138147.9091231727
2403,145129.23235418356
2404,150347.97101031532
2405,159321.08086374882
2406,145173.58369929242
2407,125302.02264270894
2408,149454.78506247068
2409,120421.40431810857
2410,167621.36292961834
2411,116638.64110548884
2412,152061.5604934284
2413,130092.84364506745
2414,149341.0165283512
2415,133679.91860817024
2416,128782.18200754805
2417,136191.3265393697
2418,134865.56887477232
2419,126763.28895425254
2420,124886.21351233247
2421,138805.1542421689
2422,105879.38374444959
2423,111499.04544112689
2424,161918.67822312677
2425,193088.9802403886
2426,128175.02720874987
2427,126670.23056293446
2428,182101.136690332
2429,117188.19938625874
2430,133179.0534944465
2431,111297.03745238985
2432,147331.70143950076
2433,148110.67225254115
2434,136244.92154637453
2435,145113.50690933128
2436,111821.22823204468
2437,105088.33531748233
2438,126890.73987915301
2439,103430.41765537886
2440,127042.53813593254
2441,92949.41013958097
2442,101979.87917349627
2443,126416.24087550856
2444,126200.82941288657
2445,86398.79051357786
2446,130550.62466154243
2447,179137.45987199008
2448,128152.01578701867
2449,115976.49679212103
2450,148914.47432884327
2451,120320.85241710673
2452,201033.49968038712
2453,95625.38604785307
2454,115398.59679761528
2455,116955.91718128411
2456,123665.39167015822
2457,134077.91208372902
2458,126249.06891543473
2459,107658.03548614561
2460,141220.40791714398
2461,125293.59367295462
2462,132122.52976521212
2463,123816.34117302387
2464,166260.53876232708
2465,138234.11364872454
2466,117407.06734566565
2467,135239.09839422867
2468,86451.13329308885
2469,81785.63448438315
2470,189369.16420839014
2471,212030.33653725503
2472,158796.7210927354
2473,113322.71631010863
2474,72597.07219042358
2475,213774.70405595718
2476,113134.90684460198
2477,119412.91098432914
2478,147973.97978108987
2479,103631.6942573619
2480,153086.7720543322
2481,120123.13781390234
2482,125758.61751915203
2483,113263.47549709435
2484,123908.18597998009
2485,124282.99294949272
2486,143391.60928802268
2487,171204.86780809154
2488,169929.19719256758
2489,155908.48841213726
2490,145645.31745601067
2491,96459.73692170587
2492,192160.20821303863
2493,148123.35285235397
2494,145976.51623693484
2495,85500.57659139816
2496,233825.51216328205
2497,151045.1523483365
2498,115027.83720873803
2499,90125.5989512339
2500,119700.73198691316
2501,132438.779217121
2502,140080.49325336487
2503,94609.0642472592
2504,175764.8897007105
2505,229273.31685212752
2506,252261.44494806774
2507,276949.95834213484
2508,252966.86410952292
2509,218901.71034980624
2510,225081.54134491965
2511,177176.8459814881
2512,206303.1648807156
2513,218528.4469454426
2514,253371.02340943852
2515,147544.4421222942
2516,175445.96047042302
2517,145873.8694082038
2518,155503.63386969152
2519,235900.4207945212
2520,222186.7816315832
2521,187871.1209542187
2522,223995.52023305368
2523,117494.63405536911
2524,135767.66985728298
2525,144582.23092817914
2526,135913.82577276282
2527,121132.07204868147
2528,132329.0970202999
2529,138724.840394262
2530,127984.39021612977
2531,254676.31070332596
2532,226562.96220432757
2533,196028.13263611626
2534,232039.34811997437
2535,292863.9763324454
2536,232975.47658018433
2537,244951.70440590006
2538,185018.34424219315
2539,190005.48644691144
2540,178019.51293544378
2541,185568.9962929803
2542,161441.10009799583
2543,120314.26727661396
2544,117293.90586406304
2545,134963.47554123597
2546,128662.2802681492
2547,143341.2455244198
2548,158196.11930648753
2549,151469.816334357
2550,551092.5598822207
2551,139204.43250805736
2552,128031.02869342772
2553,78036.3965279059
2554,92450.22401485388
2555,121585.90146499124
2556,101717.32286455044
2557,109344.4822092829
2558,150090.91757744717
2559,137223.39646764303
2560,156957.17045241527
2561,155455.94746141185
2562,138286.0346291651
2563,150470.04084079387
2564,211407.29673022483
2565,144478.3719304346
2566,150233.56669751956
2567,138154.03804827007
2568,197723.72815823928
2569,221756.82263496457
2570,118926.03594133952
2571,180879.787729904
2572,157117.6058156543
2573,214147.43087648018
2574,282515.13899870263
2575,131681.29334750428
2576,113599.3989733291
2577,146869.4851724579
2578,87744.9936937982
2579,66590.4542121274
2580,93838.13803500272
2581,100200.34379446448
2582,110084.25259570502
2583,264556.3237176579
2584,163493.745117046
2585,184461.0680634436
2586,217703.43173436582
2587,201870.26276966085
2588,143993.01771677734
2589,151933.61713399392
2590,206781.94629702647
2591,218034.78771603192
2592,207741.28329057302
2593,243085.99324472918
2594,183913.87720662568
2595,208107.17746636612
2596,286768.1889592428
2597,186796.07579024232
2598,291888.1794557455
2599,323556.9800576677
2600,133888.4398505317
2601,144553.12208008868
2602,86882.11180839661
2603,92339.5757355183
2604,89689.94533306145
2605,82196.28943120221
2606,143188.8569549462
2607,219305.5750074263
2608,200330.3434059894
2609,178406.35340455585
2610,108395.95216564115
2611,110467.00160009674
2612,158078.78969602074
2613,132720.37537554477
2614,126191.66789313265
2615,155176.4847786684
2616,149392.1804620284
2617,174195.42799025896
2618,188637.3070757988
2619,195235.2841871717
2620,191309.75815048587
2621,175253.73735818968
2622,177360.1234591196
2623,241380.5400949553
2624,305694.1007512859
2625,283067.9372698638
2626,175960.70612886533
2627,170930.27793335417
2628,487047.93647510244
2629,495742.83484287816
2630,387318.9911114035
2631,478853.9396524103
2632,419830.2561879227
2633,296342.9569578247
2634,417479.09668373375
2635,156962.0705891829
2636,181636.6065568452
2637,183390.20915436756
2638,252279.64141104545
2639,189123.5845490631
2640,152121.55270533552
2641,108961.40358376398
2642,182566.17814242627
2643,107961.95921029976
2644,123812.43323689222
2645,111516.2345144894
2646,98456.80371980669
2647,105933.6899208335
2648,145104.12512451378
2649,153405.59829868717
2650,140427.87978775045
2651,141014.44842281303
2652,412345.93082495895
2653,249785.15879026573
2654,246904.763371517
2655,403962.7591422155
2656,329325.39482896094
2657,340299.28612753394
2658,298203.26235577284
2659,316908.888489327
2660,359292.52133566677
2661,345938.9992542927
2662,359242.7623539456
2663,292783.5853398044
2664,277477.5735042739
2665,326983.4135633525
2666,280328.48221710743
2667,172932.35716313135
2668,183303.17566583812
2669,174767.1936410048
2670,278566.92076097894
2671,189315.14671476537
2672,199063.81820118392
2673,200657.99633769033
2674,196849.24196582538
2675,181483.0254428468
2676,194887.11141125998
2677,196848.66161920072
2678,254069.90892355616
2679,275914.5067112382
2680,283281.7837410091
2681,410812.3347487534
2682,328816.0752582453
2683,555824.1605018907
2684,322960.06688428816
2685,331204.56281780574
2686,240951.00544012117
2687,309629.41505793284
2688,215844.01608119413
2689,210847.60489643324
2690,418368.29189323826
2691,183768.77920730843
2692,140533.68307252062
2693,194481.44070603978
2694,136970.33924224324
2695,193401.608520995
2696,187235.46860497544
2697,183289.81895093675
2698,196891.85503953026
2699,166816.75926230842
2700,154993.90552317377
2701,152022.1941784519
2702,117216.07271067341
2703,134577.43098969824
2704,139975.86659265307
2705,116648.15696802994
2706,113951.70844184987
2707,127375.53772095074
2708,130333.86037607302
2709,101385.28383014335
2710,127905.9761277095
2711,250874.1853328598
2712,390080.211024452
2713,173315.01499420553
2714,154416.4783948334
2715,165866.5847983375
2716,151593.68324759463
2717,181586.51692424415
2718,221328.30560890396
2719,148369.38764507382
2720,178547.90577898355
2721,133150.81067507065
2722,158919.39307084552
2723,145126.5839093591
2724,126838.39978113819
2725,130483.08290303999
2726,144583.40870569675
2727,173512.42944542188
2728,184661.04410269152
2729,152252.3266998284
2730,143873.35936211035
2731,139254.8265784163
2732,129538.30070601012
2733,162335.26384735754
2734,143791.53155236968
2735,132233.4318720146
